year,nace_r2_code,valShare_E111,valShare_E112,valShare_E121,valShare_E122,valShare_E131,valShare_E132,valShare_E211,valShare_E212,valShare_E221,valShare_E222,valShare_E231,valShare_E232,valShare_E311,valShare_E312,valShare_E321,valShare_E322,valShare_E331,valShare_E332,valShare_W111,valShare_W112,valShare_W121,valShare_W122,valShare_W131,valShare_W132,valShare_W211,valShare_W212,valShare_W221,valShare_W222,valShare_W231,valShare_W232,valShare_W311,valShare_W312,valShare_W321,valShare_W322,valShare_W331,valShare_W332
2016,I,1.11216224056609,2.033993146254,2.75473865128282,2.68433304809599,1.0668721454372,.771315793385272,12.5978271669693,12.0567345573794,20.526559627556,18.9602574241372,5.3080843547839,7.52967494366587,1.79299594379551,1.96361659007923,1.56408428848074,4.18843510639566,.283287646653222,2.80502732508261,1.7750121141601,2.66212471661693,5.83496484688685,6.24295314596886,2.04305111038132,.902596859203587,11.8409314781526,11.2669613244377,16.9648079760064,18.1994102818143,5.37428543777361,7.27945871211411,1.31512812059163,1.6069960066853,1.05974905130978,3.33486029934193,.195500749836641,2.1012077687183
2016,J,8.557674636497319,4.67209858530216,29.8079125273,10.5603104229986,6.17698708794341,1.85643867704856,5.96540649976945,2.47413038528538,15.4564608742471,6.87679436993787,3.94058037329869,2.27514809140359,.187118075923568,.32988923348411,.368253815839537,.234921455997838,.083826681724156,.176048205998651,8.093021751712181,2.45907691917408,44.4523591750977,10.9014878451533,6.64385907331122,2.133021722779,3.80311944311295,2.41104617427383,11.2939199810171,3.62691556791273,2.55789490015006,1.58696289557577,.0598553316900631,.0667207432873714,.104941295831726,.0587069599431268,-.299538038771745,.0466282587495631
2016,K,3.48230939879686,6.77195944699491,15.8866452127842,17.8614424857062,3.46709307785821,5.95902025515765,3.2433577277397,3.94641687318068,6.21934615209192,19.0827938261119,3.26440114783426,9.008414408149131,.0486815587034674,.0972390827007817,.458983337515791,.524978904867491,.0185156679874654,.658401435819402,1.87584931407728,3.24456431963079,26.3318080917736,20.8338056228188,8.265940508458259,8.03887901937706,2.47044358940557,1.80988815824648,6.43612989336981,11.4698753804881,2.3096513801964,5.71193495104716,.128902403556896,.211300318244753,.377158925382648,.220109253187191,.0364014301157407,.227357440623485
2016,L,1.05632244310898,1.64546722493289,14.6311609233827,8.59349136481188,3.79375252181487,6.16588995133189,4.27088322733898,2.19449603238031,18.626522801042,15.4635457384453,7.42369360030054,9.362815956552319,.379050425497694,.899209630451984,.911134470823053,2.30829377765425,1.54997369332735,.724296216802948,2.65214772058,2.21821350240724,11.620977957114,16.1206276543463,5.3075352730896,7.62071146984771,2.77861067764654,4.09333043729592,12.0136107904161,15.8510907234185,8.36102437384984,5.2233693350752,.6305158653538659,.418327027742541,1.51594995059711,1.66253348267806,1.13000011996307,.781423638578442
2016,M,4.70964032523913,5.95838055002984,20.2251968635767,20.0069517543084,8.902921663332631,7.69596307798967,2.03986762476249,3.19968624603263,5.72862267013284,11.9062774832409,1.26183111120855,6.50628871348683,.181678029662168,.131765845188372,.922266610195388,.359612773031234,.164162915641695,.0988857429404733,4.15397166969119,4.5204232765132,28.8339191902555,22.0070177757975,11.7255320712076,7.9822288319713,.9648238656050629,2.15980602586939,3.09644128622972,7.64032404630025,1.75316174359333,4.53867136966556,.0465599015947937,.0366781626864534,.347272215646444,.118385123240296,.0159823407529281,.058801103379575
2016,M-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,MARKT,1.80991669204668,1.76862454214575,7.32433151285966,5.33983235934597,2.80015096461402,1.79028676580161,8.09368695105859,4.71675025789988,23.0148521506759,13.7796494379332,11.6040213243647,6.37351064414238,1.76500263859947,.704236317063641,3.46826255093841,2.30726755665023,1.6963948040307,1.64322252982915,2.55573599444371,1.9734068803135,15.6209617072795,8.17364823802529,5.58369975089486,2.60452654341866,6.35242408710879,3.40391989043327,20.295055800712,10.6538476639993,10.0653767854451,5.16566316928905,1.01778912558133,.353575142779456,2.44658786733781,1.54493632333867,1.09119318310267,1.09765184649701
2016,N,1.0966101077352,2.1134476020227,7.5676698474724,6.59474502679968,2.74624401651999,1.94430654608099,6.53160392251574,3.09258869869818,19.9128279669015,10.4339356682302,12.6474023215822,4.8201951571952,2.73726014920734,1.33221138994709,5.41886238511464,4.13214945113797,2.56898543937769,4.30895430346135,3.04377069060303,3.35062001171405,15.844905466207,8.453516838685861,4.94892892342148,2.28323804757316,4.26458544293774,2.6387461901488,17.6294602672673,8.53645391696508,10.148927342639,5.32803266301175,1.7208938266378,.5376226134875,3.46379806054534,3.40298976256388,1.44356863066629,2.95994130492502
2016,NMARKT,1.88721684256132,1.85644081900045,7.52994400745583,5.55758187851645,2.83007100584884,1.85719257442424,8.15071451362255,4.95385950385339,22.9984179875176,14.2847002547706,11.2027918383649,6.40491772852888,1.64138693862892,.698161328408034,3.03444597150193,2.22704171981979,1.39145960387543,1.49365548330079,2.63555400859887,2.06233669914055,16.0397094007231,8.50184247472655,5.50698407326551,2.67158928927507,6.3691309385725,3.53514092598215,20.18732128278,10.8968535927178,9.574551414930371,5.15647222070772,.953291073136988,.349479315226684,2.16632981125475,1.49747762798259,.876935305987922,1.01900054499085
2016,O,1.75015474643179,2.73028498305267,8.101642710988679,11.2954377955094,2.50793903793719,4.33401365411529,4.79808482467059,3.06203736052104,13.8435747413127,12.0591249285813,6.24202259697442,7.10494234665419,2.27126014167989,1.47485346766508,5.39481954160743,5.86298268590782,2.98340487991044,4.18341955648016,1.84562797932497,2.90497248481086,17.2482311841238,17.4564414098832,4.53128419842976,7.6630770414117,4.41344558073735,1.91673826845487,15.3577591325974,9.686894341828991,4.8161016648523,5.93908690808582,.613981287423793,.368427042771209,1.61327933043305,1.6180873517154,.9368076592969929,1.0697571338186
2016,P,.874506993378403,3.86100083713087,9.572281433733259,28.9784871656969,6.66800749478614,19.021185077618,.69962761427181,2.62723199413211,1.96054146769858,10.384097451554,3.08753682736615,6.66485395249132,.071344273722883,.170707202796022,.43499768550086,2.05315486853225,.086005181834394,2.78443247775607,1.39386541492021,3.78455562644878,11.4048299293609,31.1296372937371,9.1713564462526,24.2714148900677,.447334309617743,1.55119909372156,1.49991430253947,6.2334733261982,1.65653064749802,4.60519987092,.058620141157288,.110937854159609,.384430397350334,1.0402622869421,.0899081681743618,1.16653000093403
2016,Q,.617780755225676,3.85295371185121,3.18868959012836,15.3080330583212,1.99965531624164,6.43186736035949,1.69173494463433,5.24934006086932,6.14079221141645,26.8446792411385,4.20500003348031,16.7921441283938,.038819047935632,.249679490215469,.914224505623058,2.53559325592038,.6257202934071709,3.31329299483803,.868683521453904,3.54603928153487,6.74491357047904,16.2167721789829,6.25071549885557,11.5216514773381,1.26759122965463,3.83983715232905,4.60786462695049,23.1236410117348,3.59844335846477,13.8048490728173,.0790317042669081,.101566697741776,.532547265802609,1.6961573391125,.303741706026515,1.89595330645426
2016,R,5.55728701407743,4.48864439853593,11.0110355610109,16.8298030158932,4.32417736512989,6.20889582062021,7.10564495639929,6.01551966516664,9.57272464632992,11.843539169272,7.4147878625791,5.59436457631759,.505048506965511,.445843255379382,.632170662333507,1.23356336674566,.264725485878962,.952224671364894,4.50487037407666,4.05399661123596,16.3152629622987,15.0563028061685,10.1499221010218,7.30750975578566,7.43152478620782,2.96289005804833,11.0254783082975,7.68866865986007,4.84245805446702,5.71293592480402,.597644377605571,.236407889339364,.205609636152309,.8272727565183881,.267794491743715,.813450446368709
2016,S,.177416028236727,1.53817738633947,4.72162144344552,7.18742905298702,1.92448015333764,1.96614917512619,2.44594600469371,10.4239172517682,12.2018471075503,28.5735199713879,8.337780436914681,13.6268386345759,.360391681272313,.639336705211801,2.57935367773142,1.4422842052295,.577677755968203,1.27583332822351,.320945210369318,2.49185304920825,7.8561100713667,7.74471053286008,4.15430922156523,4.73456894287875,2.50468809927199,11.8629923078964,11.7594963893256,24.7400220547849,7.12219430466574,10.3374514322374,.297465460471779,.416296307855515,.927928127983353,1.29119603417671,.241660920472742,1.19611153260949
2016,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,TOT,1.66362699914071,2.30618487025072,7.31443257143787,8.301691070059301,2.94216983583462,3.71387263911855,6.72568546214197,4.4091455197003,19.3230819649936,14.2877884143505,9.8688366369385,7.16859634497201,1.59870986760322,.72559407629704,3.2249512069651,2.71609924954679,1.63496358315671,2.07456968749248,2.30751668819864,2.29563621411546,14.7313642986547,11.1912823246683,5.64186792346492,5.26149591558838,5.4681296025003,3.19014249581095,17.6804970315909,11.1248292854149,8.589774175182439,5.81160428643496,.8339269380800129,.316692538630683,2.05597568516445,1.47361199955173,.912462492940556,1.11319010400776
2016,TOT_IND,1.66701065127009,2.29675588306288,7.31479606557946,8.298400642934171,2.94347313563262,3.70636332816503,6.73852048576172,4.41660678841906,19.3427693769799,14.2741408455538,9.87324801066724,7.17090822946006,1.60196148473288,.721683688457197,3.22686860782022,2.70588090518836,1.63708116148846,2.06353070882689,2.28959368902956,2.35227961331505,15.3378383224307,12.5229342548597,5.91908133660882,5.77052901797059,5.09485681011268,3.05132329997106,16.3013368403027,10.6128474171237,8.232052163566861,5.40615716626218,.856452941533879,.340384278719207,2.13686047254903,1.61396503670332,.980907793112768,1.18059954582827
2016,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,A,.859865585603553,.307436600325975,4.62199644134811,1.73721096812045,2.41431494189655,.854875530469293,8.21170415383806,1.90676446704172,22.0945655260727,6.88628394894021,17.9216729234277,5.1534238325836,2.62759654874597,.633485364871764,9.223903473428789,3.63097283974046,6.51940929882727,4.39451755471779,1.27604054824643,.585411107875894,8.645405148449059,1.63877222564098,5.99996862091424,2.46719280414187,6.21847401923948,1.10911808394335,26.6224789183344,7.87358105078109,14.8178497460076,5.31512248708985,1.58518484194223,.264103128796795,6.59822401555721,2.39537995938251,4.31162437106464,2.27606892259229
2017,B,2.25755625199019,1.07048077949222,6.72692275050678,5.81599354467468,4.09980075574832,1.21369648974935,3.52428364541744,.868061080217889,28.6531325348142,3.19049503140672,28.994807215753,3.61049207718491,2.07056679805933,.0094591762370513,3.44824376591355,.0094591762370513,3.43594472015658,1.00060420644074,1.92256870276736,1.75641408241153,21.4823313642608,5.51648401446778,10.4948262334877,1.61022555276324,2.20898297417987,1.17230826743697,24.0466077827146,1.41029143029955,20.920264374239,2.55969202952763,.932180580792846,.0047668459892481,2.21221290619975,.0051102056461267,.954981300163955,.789751352652076
2017,C,1.94384286619174,1.33285740835534,6.52094205782959,3.21959846200624,1.87232946838962,.71317438193031,11.2432635698705,4.57084165578159,23.7331792262154,12.4769625394593,12.7028300864736,6.02336614203364,1.96793585536984,.800176057824022,3.2026075577594,3.71774413932336,1.29736792710305,2.66098059808351,2.27462718202883,1.26629020891232,13.3440497710485,5.07330517570372,3.74337830647597,1.22050673628054,9.386839596806659,3.02778170032336,24.413593730709,9.613727599470909,11.8188091100772,4.71807776014078,1.30092638112375,.460387729966447,2.88048381164941,2.65685367422019,1.06937503965701,1.7309864854055
2017,D,1.694874295923,2.71233304285796,13.2098407856578,7.51762546565369,3.23278013081035,1.23386905814642,5.1035307851299,1.76955854403438,30.6564900323443,7.41528652473883,18.6841787751164,3.74950285975011,.527182645709106,.0029693736289225,.502044339960937,.271785355060572,1.04760770788239,.668540277595025,3.77551256171643,1.54465366558701,28.4590803629639,6.36085321167935,10.1177745638991,3.78147135153246,2.7825010085347,.830728925416754,17.8378658565748,4.2674502636393,16.5554921735144,2.44111923136689,.0886402278607648,.0014050916733646,.363557001214739,.123038334862198,.093236804115236,.575619363848607
2017,E,.651449916080546,.899845371951242,4.42788878646837,2.26326416463302,3.69059957543056,.966521940691239,6.24334162656561,1.06489345305635,25.280561389679,6.99914845088685,26.2105042800621,2.93110930469588,2.07292001508625,.666944816463057,9.25641898262241,1.71152019720426,3.35149513215823,1.31157259626506,.66121206616499,.56442748617645,11.0829440105281,4.07112610159497,6.75246712796822,1.94220772237531,5.50270417464753,.607918918980815,24.3996796802508,6.49667549507654,20.9885859854711,3.3127263196974,2.22468316630042,.226146211540739,5.4171508919799,1.49435106566354,3.58164627826766,.673347297315412
2017,F,.907562336086572,.432814993386916,4.24484194340915,1.9879503444701,1.90236074398723,.717946774813077,10.8589215062849,.576366456920263,41.3481303477569,2.96072352575613,18.8741859630767,1.0063904251064,3.57559530487824,.0291309842510589,7.29292074450783,.330826477048453,2.86815964256268,.085171485697366,1.4617872243805,.443106961397934,8.00128082623198,2.75130166685836,5.37086606595378,1.36844028513873,9.380108906642739,.3818176740746,38.1919663818359,2.34552114865287,18.5453989712702,1.01234463063506,2.79390351168215,.02011328082145,5.72056463315058,.1829354068881,1.94870283474574,.0798395896393776
2017,G,1.09797829758339,1.49632099467829,5.0456259516801,4.60665367669367,2.08848128725491,1.49057836565715,5.86996156336412,7.95508168885234,20.8848301559249,24.976339627067,8.433506452873431,9.648625558869901,.765783173091803,.874757586441155,1.6837223643085,2.16670220750325,.297663849302062,.617387198853948,1.55333298777718,2.09100164220472,11.7420849858453,8.700919166676719,4.62506779153458,2.52490570016105,5.22153361008698,6.46128055197201,18.1512793086642,19.715482739952,6.11877719730054,8.611779976845121,.531465806613711,.5258875731531411,1.10528025554031,1.42213454148489,.362525698051335,.535260466136298
2017,H,1.15745481185428,1.3407896119664,4.016027416027,3.22683680073692,2.14774120181913,1.09232056331159,7.85561437033775,2.48981950894411,33.7435941749818,8.669743076211059,19.1256425014509,4.63199033225256,1.30954914217152,.0233409948606614,4.42821328058212,.704508937569972,2.94591937583164,1.09089389909058,1.40986374621649,1.131837986901,8.308423770404881,5.6920218826236,3.26847754673687,1.80792313293253,6.68662859046641,2.34210661976911,28.6765742501954,8.1722357449258,19.7512667823922,4.65038961377035,.871465195592857,.0162909774379433,3.88334417621366,.582048110717448,2.07097898655252,.678122886150937
2017,I,1.25013455402742,1.94585709043801,2.53226272575041,3.52078632169771,1.05200008907418,.507165778665588,13.4873695945342,11.8446315891737,17.645775071316,21.1192571151688,4.65323347640697,8.718834762215391,1.55077086420915,2.85507505232567,1.23563912461733,3.88595156361149,.19623086829012,1.99902435847793,1.85867624625104,2.39403515132119,6.15905986019827,6.63719402149532,2.1859180716178,.915981172120799,12.5087034873709,11.2916840812809,16.0771389936536,17.3380971034168,5.72513531846844,7.51389684780432,1.33667967057056,1.59242021126808,1.20550760815587,2.98684296462757,.210267534806726,2.06276165557185
2017,J,8.43742566821601,4.51295409414534,30.0294649250557,10.7986632268516,6.19829639300828,1.77013931050196,5.53632338449154,2.55195244390471,15.7439487282758,6.78879631674453,4.02349176247648,2.43525261404878,.144148729546658,.321677683242504,.257335907448344,.225581123576244,.071180907520296,.153366780945194,8.42264831667306,2.28933737778605,44.8866735433627,9.67130032400239,7.08930117028549,2.31406592614555,3.79298226376748,2.27942045406795,12.0859371557603,3.36058536833704,2.53602027363718,1.2910940231332,.0668985354955908,.0618588600430448,.142625860780851,.0558595175968341,-.381024096892706,.0344151260179984
2017,K,3.4494805623766,6.22662781865135,15.6214473560811,18.0140433307563,3.51671422826291,6.2977506875577,3.1960755162927,3.77181465393917,6.45469940092544,19.4418725774224,3.41800633012021,8.82008734573756,.0516336462600411,.107171652814819,.516138731178909,.504511355253492,.0214607728477747,.570464033521527,1.37423786925804,2.95996512436994,25.3046170373917,21.5255328696151,8.637965568484891,7.22429812331787,2.69208747802922,1.74307631900631,7.0672840103452,11.4364096734314,2.39022481266074,6.34851212950781,.126943351448901,.250284178976581,.424169997461874,.198051868581146,.0403599771493384,.255979610963927
2017,L,.890686276900427,1.84595958859721,15.3549106144502,8.543741025609711,3.96726358097209,5.43069433994675,4.56663411000407,2.43658872387465,18.9178438492135,16.5151269551167,7.14188000253027,8.42846936699188,.345838212351897,.831294904524467,.792363664819944,1.9373560477677,1.41143688186744,.641911854461069,3.56982805339744,2.05727922268479,12.6474913679707,18.8220642775367,6.59958230192219,7.10573164785266,2.53097212894107,4.52833478984124,9.07242119765308,14.4000322531135,8.05990135846757,4.42144230364968,.51724528073855,.373425211979563,1.44013768814669,2.01079101045702,1.08270755948822,.7606123461593
